0,,,
0,,,
1,1.0,17.0,1.0
0,,,
1,3.0,15.13,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,4.0,3.61,1.0
0,,,
1,3.0,13.6,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,4.0,2.83,1.0
1,4.0,4.12,2.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,4.0,3.16,1.0
0,,,
1,2.0,17.12,2.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,3.0,23.85,1.0
0,,,
0,,,
0,,,
1,3.0,13.45,1.0
0,,,
0,,,
1,4.0,6.08,1.0
0,,,
1,4.0,4.24,1.0
1,3.0,22.8,2.0
0,,,
0,,,
0,,,
0,,,
1,4.0,3.16,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,2.0,28.02,1.0
1,4.0,2.24,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,2.0,26.08,2.0
0,,,
0,,,
1,3.0,12.81,1.0
1,2.0,53.76,1.0
1,2.0,15.65,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,4.0,2.24,1.0
0,,,
1,2.0,16.55,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,4.0,2.83,2.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,3.0,23.26,1.0
1,4.0,2.83,1.0
0,,,
1,4.0,3.16,2.0
0,,,
0,,,
0,,,
1,2.0,12.0,1.0
0,,,
0,,,
0,,,
0,,,
1,4.0,5.83,1.0
0,,,
1,3.0,17.49,1.0
0,,,
1,4.0,2.83,2.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,3.0,9.85,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,3.0,30.61,1.0
1,2.0,33.54,1.0
0,,,
1,3.0,21.26,1.0
1,1.0,26.4,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
1,4.0,5.39,1.0
0,,,
0,,,
0,,,
0,,,
1,2.0,13.6,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,2.0,19.42,1.0
0,,,
1,3.0,7.81,1.0
0,,,
1,3.0,21.26,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
1,4.0,5.39,1.0
0,,,
1,3.0,28.18,1.0
0,,,
0,,,
1,2.0,42.72,1.0
0,,,
1,4.0,4.24,1.0
0,,,
1,4.0,7.07,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,4.0,11.18,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,2.0,22.2,3.0
0,,,
0,,,
0,,,
1,4.0,4.24,1.0
0,,,
0,,,
0,,,
1,2.0,45.04,1.0
0,,,
1,4.0,6.08,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
1,2.0,36.36,1.0
1,2.0,43.93,1.0
1,4.0,3.61,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,2.0,7.21,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,3.0,20.59,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,4.0,3.61,1.0
1,2.0,25.81,1.0
1,2.0,32.650002,1.0
1,1.0,18.38,1.0
0,,,
0,,,
0,,,
1,4.0,6.08,1.0
1,4.0,5.83,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,2.0,28.23,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,3.0,35.9,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,4.0,5.83,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,4.0,7.21,1.0
0,,,
0,,,
0,,,
1,4.0,8.6,1.0
0,,,
0,,,
0,,,
1,1.0,22.83,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,3.0,28.84,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
1,2.0,27.46,1.0
0,,,
0,,,
0,,,
0,,,
1,1.0,29.21,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,4.0,3.61,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,2.0,25.5,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,3.0,23.35,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,4.0,3.0,1.0
1,4.0,7.81,2.0
0,,,
0,,,
0,,,
0,,,
1,4.0,5.39,1.0
1,2.0,31.14,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,3.0,80.28,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,4.0,2.83,3.0
0,,,
0,,,
0,,,
1,2.0,21.93,1.0
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
0,,,
1,2.0,26.93,1.0
1,4.0,5.0,1.0
0,,,
0,,,
0,,,
1,3.0,23.6,1.0
0,,,
1,3.0,7.81,1.0
